prob_centralizado,prob_bo_individual,prob_br_individual,prob_federado,prob_hibrido,pred_centralizado,pred_federado,pred_hibrido
0.8986655594741002,0.9687374329304315,0.20243241402223477,0.5805060324713286,0.7395857959727143,True,True,True
0.05747571735833053,0.00039000921524591416,0.004466474183538087,0.002455259558793696,0.02996548845856211,False,False,False
0.00978036820502769,0.006676558111016021,0.0003417924352157219,0.0034671899231367292,0.00662377906408221,False,False,False
0.023947946746068878,0.0022352282318159884,0.0046916134521242945,0.003479701190515979,0.013713823968292429,False,False,False
0.12906741717771664,0.012430162594500466,0.0371537299308499,0.024955808302800035,0.07701161274025833,False,False,False
0.05926400922447756,0.0030007355290296647,0.00278041482699621,0.0028891149437665683,0.031076562084122065,False,False,False
0.25213195999644217,0.05310906442963792,0.014324204100852665,0.03345957725348922,0.14279576862496568,False,False,False
0.32769774257771633,0.049930761628311116,0.021899279096568736,0.03572923423162448,0.18171348840467041,False,False,False
0.1420146601553177,0.008182577716168142,0.010094594213142308,0.009151258364219747,0.07558295925976871,False,False,False
0.047040411910615205,0.0018257881938524283,0.007895737786467398,0.004900993200880295,0.02597070255574775,False,False,False
0.9937920017148199,0.9989500113166293,0.41702558630032754,0.7041309393923433,0.8489614705535815,True,True,True
0.04386027835222249,0.0023543027688525107,0.006685999821533752,0.004548860773344028,0.02420456956278326,False,False,False
0.13103342479468322,0.011594457112576867,0.028941613954260554,0.020383008444559442,0.07570821661962134,False,False,False
0.14716026675134036,0.011024900868416562,0.023651754823330845,0.01742201568999678,0.08229114122066858,False,False,False
0.09893926181286175,0.0362001554421591,0.03339904422069447,0.034781034719316484,0.06686014826608912,False,False,False
0.09801762672582923,0.002912892902128448,0.02247650103675987,0.012824360002999621,0.055420993364414424,False,False,False
0.22997521243072652,0.035026270444616175,0.0187716079175652,0.02679120706755756,0.12838320974914205,False,False,False
0.04802544574127344,0.001631577985475367,0.004000324921158891,0.0028316509557449166,0.02542854834850918,False,False,False
0.10045111326462014,0.009201442427601595,0.012190834480104383,0.010715951447414638,0.05558353235601739,False,False,False
0.13543827688274312,0.00036326106357184953,0.006297457431150648,0.003369689717356301,0.06940398330004971,False,False,False
0.07495131286238631,0.006769077125950073,0.023896547086332643,0.015446328983851764,0.04519882092311903,False,False,False
0.07456917078988409,0.025661008336596566,0.006033392229076934,0.015717113019360136,0.04514314190462211,False,False,False
0.9304516875280212,0.9941345089959226,0.008132267949164306,0.4945983955005522,0.7125250415142867,True,True,True
0.1125434052835188,0.021980319082887986,0.015002311057859126,0.01844506646007258,0.06549423587179569,False,False,False
0.1295221223400571,0.00498146630916491,0.03199654765708531,0.01866805664386321,0.07409508949196016,False,False,False
0.14491696483850675,0.0007017353137240022,0.021597073645385444,0.011287893910369629,0.07810242937443819,False,False,False
0.01069771922121879,0.0006771036425541398,0.002986199059347592,0.0018469554970189143,0.006272337359118852,False,False,False
0.04032560532511805,0.0036801266120932825,0.003011576643244623,0.0033414206343446245,0.021833512979731337,False,False,False
0.08087543361822135,0.0010697125490313514,0.07182776398114789,0.03691770613308329,0.05889656987565232,False,False,False
0.11943941934291805,0.013914109437103231,0.022672791632237916,0.018351501038215416,0.06889546019056673,False,False,False
0.08929189134085172,0.020965668241797283,0.00814505458927855,0.014470389377313257,0.05188114035908249,False,False,False
0.08455333363079427,0.02931190142191687,0.00826461353260159,0.0186487609602025,0.05160104729549839,False,False,False
0.011981672226806342,0.022537168377685123,0.0004097293458492321,0.01132679335476985,0.011654232790788095,False,False,False
0.08100184964524967,0.0014087238735723485,0.04917421058611543,0.025608045739481788,0.05330494769236573,False,False,False
0.0687368374051344,0.0017666127395639995,0.007118133814828288,0.004477841911201669,0.03660733965816803,False,False,False
0.16586340092114163,0.03945409621378789,0.06195086352522786,0.05085158319823531,0.10835749205968848,False,False,False
0.0407805475466858,0.0023480705352069467,0.011216037007425735,0.006840828585570597,0.0238106880661282,False,False,False
0.32883836193896093,0.014545905120118524,0.009493137254693508,0.011986032620022435,0.1704121972794917,False,False,False
0.06280310427966644,0.00795608067268885,0.004686844661413665,0.006299794932975132,0.03455144960632078,False,False,False
0.0586626863132435,0.009749307733418453,0.007797538234313953,0.008760487110671783,0.03371158671195764,False,False,False
0.14936031915166587,0.0180089823975913,0.021937092071053946,0.01999907182941851,0.08467969549054219,False,False,False
0.1259578786468178,0.010625217108712908,0.01177841042473826,0.01120945686316274,0.06858366775499027,False,False,False
0.9960630822717594,0.9976490737848467,0.8533312256580602,0.9245336446710792,0.9602983634714193,True,True,True
0.08835673205555725,0.01760364632945694,0.01367998167901957,0.015615808869718646,0.05198627046263794,False,False,False
0.09985628444511645,0.004054106995539783,0.024346377363361833,0.014334734616403774,0.05709550953076011,False,False,False
0.07838530844965225,0.01893217262797866,0.0029867897364541382,0.010853798902000486,0.044619553675826366,False,False,False
0.002749953311837771,0.0024626467427585914,0.0002249167626987974,0.0013289506001368096,0.0020394519559872905,False,False,False
0.09280647431073152,0.0020512081975829948,0.011620046557419585,0.006899047407221777,0.04985276085897665,False,False,False
0.10164985813866097,0.0014111032081050884,0.0053941259703438075,0.0034290131354700205,0.05253943563706549,False,False,False
0.16416490952033605,0.020077861681503696,0.011122002848553338,0.015540574920699012,0.08985274222051753,False,False,False
0.10947679805804215,0.02671224794303563,0.02817317964259326,0.027452396507509934,0.06846459728277604,False,False,False
0.12779809981061324,0.0027772229113774676,0.03303344523269496,0.01810586525948961,0.07295198253505142,False,False,False
0.03496368355034129,0.002180521392419025,0.002781576864682811,0.0024850327840878986,0.018724358167214593,False,False,False
0.043804590932323396,0.01605159152094017,0.028078973939457855,0.02214499741674275,0.03297479417453307,False,False,False
0.045251646132533005,0.00973893123879243,0.0037459191738560397,0.006702704919599693,0.02597717552606635,False,False,False
0.20075527651862318,0.016469927728705175,0.03389983677461844,0.025300403625118897,0.11302784007187104,False,False,False
0.056165423141773294,0.009111861690953429,0.007329190380933244,0.008208710906121741,0.03218706702394752,False,False,False
0.11601484172047716,0.005852967231569526,0.011853309697456075,0.008892907335425793,0.062453874527951474,False,False,False
0.05320825045294788,0.007851312968095476,0.0017816826573680753,0.004776269718137305,0.028992260085542593,False,False,False
0.08940142028065709,0.008891982200890946,0.04221853740840195,0.025776140442636233,0.05758878036164666,False,False,False
0.20110637283336133,0.06309662808679666,0.01330667739011884,0.03787165655352702,0.11948901469344417,False,False,False
0.10968403909539723,0.007336326663909326,0.0198899001630759,0.013696315571839979,0.061690177333618604,False,False,False
0.24443864165375864,0.02969145922043498,0.08070898404013585,0.055538353890300554,0.1499884977720296,False,False,False
0.18033128106881194,0.014559726513365392,0.027214187230264412,0.020970827687120032,0.10065105437796598,False,False,False
0.13291685246456617,0.024913242773983876,0.007598786702114009,0.016141258559986507,0.07452905551227634,False,False,False
0.01012556129420523,0.004335943437138115,0.0004475648472504491,0.0023659828754572197,0.006245772084831225,False,False,False
0.14555530739444283,0.03778173730045476,0.006627932353902698,0.02199835467135234,0.08377683103289758,False,False,False
0.19255557469464216,0.005411483607628575,0.011527102440059774,0.008509825919638496,0.10053270030714033,False,False,False
0.1877135470332806,0.009907054251945168,0.007920425031810285,0.008900572726579693,0.09830705987993014,False,False,False
0.12767386862953561,0.005367202055546205,0.013956495527760817,0.009718776626235007,0.0686963226278853,False,False,False
0.09201569369605384,0.008097022758255624,0.011808477825185022,0.009977348950596085,0.05099652132332496,False,False,False
0.07647339342804262,0.003827310735298263,0.00990943860104239,0.006908685593645703,0.04169103951084416,False,False,False
0.15162019553785058,0.008682722244991484,0.03623785748366432,0.022642918876342955,0.08713155720709677,False,False,False
0.05480653265329512,0.01117834155399747,0.016317284946430175,0.013781872968899002,0.03429420281109706,False,False,False
0.17910635064124125,0.027097104846137424,0.04121710084600738,0.03425068688755058,0.10667851876439591,False,False,False
0.021601695459645465,0.094859872628937,0.00024232622881207759,0.04692399639095908,0.03426284592530227,False,False,False
0.11099870866897331,0.02987102510199651,0.057332943602590766,0.04378399554550174,0.07739135210723752,False,False,False
0.9989957350727967,0.9984653244748354,0.998514118506904,0.9984900448863381,0.9987428899795674,True,True,True
0.002558137853183476,0.00017975187420536591,0.0009890290307766343,0.0005897541528056888,0.0015739460029945823,False,False,False
0.06140618353116677,0.0016501366674600661,0.003138332942228523,0.0024040982227876767,0.031905140876977225,False,False,False
0.20162087836780707,0.005884414488896761,0.017864261208228153,0.011953737479574705,0.10678730792369089,False,False,False
0.09005240610318295,0.0041712626656511004,0.024794043088898102,0.014619335857818098,0.05233587098050052,False,False,False
0.0917364946619193,0.0018565173728531496,0.0168226294371057,0.009438765306464451,0.050587629984191876,False,False,False
0.09789912066480287,0.007254197812377401,0.005961009647326327,0.006599032780194488,0.05224907672249868,False,False,False
0.36889170961052375,0.05993250857072285,0.04962302570123788,0.054709438287127626,0.21180057394882568,False,False,False
0.08036358225532676,0.006207308697900868,0.003260271055091861,0.004714257598087438,0.0425389199267071,False,False,False
0.00507252648559842,0.0035998415805759063,0.00040840956264580407,0.001982973504262996,0.003527749994930708,False,False,False
0.10151109118132397,0.013899834083581314,0.006367701113291704,0.010083846377189901,0.05579746877925693,False,False,False
0.08289134871341458,0.0052426121601300705,0.014291679841487428,0.009827121111654303,0.04635923491253444,False,False,False
0.11828897964643231,0.09115225445818662,0.0006988707889477824,0.0453260586853776,0.08180751916590495,False,False,False
0.12504412914333696,0.00467700018878154,0.005049950728208156,0.004865947287718548,0.06495503821552776,False,False,False
0.1210462336108062,0.003906208073612351,0.0030891452676638995,0.003492261368854551,0.06226924748983038,False,False,False
0.11759482730059738,0.02978448873413947,0.008836355332872248,0.019171582689278523,0.06838320499493795,False,False,False
0.022863925210785,0.0020027361896677986,0.007339323913707261,0.0047063997109227755,0.013785162460853888,False,False,False
0.13602953688109137,0.01117180424249849,0.012964643335639134,0.012080106308586362,0.07405482159483887,False,False,False
0.05285716384149691,0.004953916663131454,0.007975972661101,0.00648497414469299,0.029671068993094952,False,False,False
0.06822003874478558,0.007318962233464128,0.00466851461013314,0.005976171872890275,0.03709810530883793,False,False,False
0.06793776562898518,0.2493932406518896,0.01454116839286513,0.13041065974207242,0.0991742126855288,False,False,False
0.07692047930316827,0.0035514420962057835,0.006863303359104345,0.0052293229719610765,0.04107490113756467,False,False,False
0.16228948693728515,0.02453553591204944,0.0068012709803003495,0.015550864872865592,0.08892017590507537,False,False,False
0.16581063562331774,0.01646614647969339,0.013702754585613168,0.015066135415450807,0.09043838551938427,False,False,False
0.23632890581675323,0.0876707072748651,0.02152303746422377,0.05415846103604967,0.14524368342640145,False,False,False
0.27379520318171396,0.05781647016925073,0.008867234063098547,0.033017427991541365,0.15340631558662765,False,False,False
0.12258428117521261,0.011053029213433407,0.0066342817527398875,0.008814369055126827,0.06569932511516972,False,False,False
0.026395448574974712,0.018907867937724622,0.0006321144117092234,0.009648863741250277,0.018022156158112493,False,False,False
0.049934630382951796,0.0002677781607406702,0.025087928941501764,0.012842355723797664,0.03138849305337473,False,False,False
0.0016671365045466857,2.4347614671890226e-05,0.00046939196340445977,0.00024981943922163115,0.0009584779718841584,False,False,False
0.32510827815928495,0.10111992887454821,0.021470705887096993,0.06076742090069394,0.19293784952998944,False,False,False
0.9629406762852919,0.9817138653069656,0.14390979721560593,0.5572590612279537,0.7600998687566227,True,True,True
0.024881920266012127,0.014780710480677738,0.0010236000346190756,0.007810976337015874,0.016346448301514,False,False,False
0.1386432336434371,0.007932449001091909,0.036795023739478454,0.02255503078648112,0.08059913221495912,False,False,False
0.1531103111124084,0.006160185435500585,0.013718509159993786,0.009989442105206407,0.0815498766088074,False,False,False
0.15669953263433337,0.04685404214851299,0.005379766551318452,0.025842022520784828,0.0912707775775591,False,False,False
0.0012638257425880903,0.0001843658356796508,0.00016662541612803584,0.00017537804653914847,0.0007196018945636194,False,False,False
0.013446939772835382,0.0024466780382769865,0.0006025246428024596,0.0015123787217899871,0.007479659247312685,False,False,False
0.20174830460907436,0.026058000662346845,0.01993003704570329,0.022953404139879112,0.11235085437447674,False,False,False
0.21157962066673958,0.0237366157609917,0.03675014780017311,0.030329632436895876,0.12095462655181773,False,False,False
0.10104691285959341,0.002396821335562751,0.00807739377476365,0.005274757064892159,0.05316083496224279,False,False,False
0.11106790817081665,0.004218063408217375,0.014058279808548787,0.009203390268485486,0.06013564921965107,False,False,False
0.10727520386032242,0.008960108462636885,0.004756293037683721,0.006830338841623003,0.05705277135097271,False,False,False
0.11810259082045156,0.004432276941568702,0.027299982273127386,0.016017691426790416,0.06706014112362099,False,False,False
0.015878030635075507,0.03501003571566068,0.000647734155811672,0.017601139612402363,0.016739585123738937,False,False,False
0.015376072546773692,0.006448899791704301,0.00026625356952001143,0.0033165995429056644,0.009346336044839677,False,False,False
0.2253862866863663,0.015947089277004327,0.033713276826493915,0.024947933200726205,0.12516710994354624,False,False,False
0.1956666102315067,0.009996446643105094,0.012911680821937804,0.011473385224985965,0.10356999772824634,False,False,False
0.006626319072724176,0.0018155665046760785,0.0008208401216352136,0.0013116104986045096,0.003968964785664343,False,False,False
0.12049576603851053,0.000671857328150094,0.03814934368611755,0.019658992549019254,0.0700773792937649,False,False,False
